temp,n_seeds,ESP_all_ok,T_train_over_P,readout_dim,MC_raw_mean,MC_raw_std,MC_corr_mean,MC_corr_std,MC_0_mean,MC_0_std,MC_kge1_raw_mean,MC_kge1_raw_std,MC_kge1_corr_mean,MC_kge1_corr_std,eff_rank_hard_mean,eff_rank_hard_std,eff_rank_pr_mean,eff_rank_pr_std,esp_final_h_mean,esp_final_h_std,leak_MC_mean,leak_MC_std,leak_kge1_mean,leak_kge1_std
0.3,3,1,11.0,368,0.477910117260224,0.01650690645435942,0.47789218806420264,0.0165212737418861,0.32126974898288096,0.017188044690160827,0.15664036827734304,0.0020603815472735616,0.15663458408023886,0.0020526266014200493,368.0,0.0,37.747502658565345,3.9424576297133904,0.0,0.0,0.5327673771280114,0.010141342846997104,6.122046145514333e-05,8.657880688460301e-05
0.7,3,1,11.0,368,0.3364725625690037,0.02306953623126874,0.3364725616015085,0.0230695375701739,0.26738978812377784,0.014373508823065085,0.06908277444522586,0.014478248031673524,0.06908277347773062,0.01447824927306865,368.0,0.0,189.16717899811593,4.595032783961613,0.0,0.0,0.37376517712730184,0.01993008092493976,0.00019723341409842257,0.000278930169171138
